time,precip
2013-12-05,0.003898741
2013-12-31,0.002085854
2014-01-08,1.9054354
2014-02-02,8.010587
2014-12-12,7.824967
2014-12-17,1.3292224
2014-12-25,0.04923163
2014-12-30,4.7575283
2015-01-10,33.67498
2015-02-01,9.464511
2015-02-21,0.79629874
2016-01-03,6.8504086
2016-01-22,0.10070748
2016-02-12,16.3252
2016-02-13,13.3721485
2016-02-22,1.2285751
2016-12-04,0.009738543
2016-12-13,1.3344989
2016-12-28,4.097047
2017-01-17,14.8688965
2017-02-03,10.101471
2017-02-17,5.265123
2017-02-24,1.2815216
2017-12-15,0.56049985
2017-12-27,0.0015298552
2018-01-03,2.580857
2018-01-07,3.5159461
2018-01-15,0.6993894
2018-01-16,7.5028105
2018-01-28,9.990156
2018-02-12,3.49222
2018-02-15,0.018564189
2018-02-25,5.644525
2018-12-09,10.9246235
2018-12-17,0.12099843
